"459406638,2025-09-23T10:03:58Z,1404/07/01 13:33,حسن کله دوز,hasankolah,quote,#شلرد بر خهلاف گفته هایش به نظرم این آدم یک سهامدار متضرر نیست بلکه بخشی از ماشینی است که برای ترساندن خریداران و پایین آوردن قیمت سهم، توسط علاقه مندان به  مفتخری شلرد ایجاد شده است و به همین دلیل است که هروز، راه جدیدیب برای تخریب سهم را ارائه می کند..\nهر کس که اندکی از نحوه ارزشگذاری سهام آگاه باشد می داند که فقط ارزش شرکتهای منحل شده را با محاسبه تفاضل یدهیها و داراییه حساب می کنند(تازه دوست ما لطف کرده و بجای داراییها فقط مطالبات را آورده تا ارزش شرکت را حتی کمتر هم نشان دهد.)  اما ارزش شرکتهای در حال کار را با محاسبه جریانات نقدی آتی حساب میکنند چون اگر افق سودآوری و وارد شدن پول جدید نبود، سرمایه گذار زیر بار ایجاد آن بدهیها نمی رفت.\nهمین الان اگر شلرد به ظرفیت کامل برسد سالی 250 میلیون دلار سود عملیاتی خواهد ساخت یعنی ظرف دو سال میتواند بدهیهایش را تسویه کند."
"459406623,2025-09-23T10:02:20Z,1404/07/01 13:32,tzjhgjhuih,razae1381,quote,#شبندر. شپنا. شتران شبریز"
"459406618,2025-09-23T10:01:55Z,1404/07/01 13:31,فرشته نجات,ebik,twit,#شاخص_بورس من نمیدونم این دو روز دنیا چقدر توف و لعنت"
"459406600,2025-09-23T10:01:09Z,1404/07/01 13:31,فرشته نجات,ebik,twit,#شفام من نمیدونم این دو روز دنیا چقدر توف و لعنت"
"459406588,2025-09-23T10:00:25Z,1404/07/01 13:30,tzjhgjhuih,razae1381,twit,#وتجارت فردا اول وقت صف فروش ۶۰۰ میلیون داره میگی نه نگاه کنید  تو شرکت دولت ک ث افت باید ر.  ی. د. نباید سهم خرید"
"459406577,2025-09-23T09:59:53Z,1404/07/01 13:29,وجدان,vegdan,twit,#شاخص_بورس نایب رئیس کمیسیون کلان اتاق بازرگانی:\n ▫️دولت هوشمندانه اثرات روانی مکانیسم ماشه را مدیریت کند\n\n ▫️تحریم‌های آمریکا بسیار بیشتر از تحریم‌های مکانیسم ماشه است\n\n ▫️با مدیریت صحیح می‌توانیم از این پیچ عبور کنیم.\n\nحالا امثال این آقاهه که از ترس از دست دادن موقعیت تن به هر خفتی میده ولی کلا برنامه اینه که یکی به نعل بزنی یکی به میخ که هر کدوم اتفاق افتاد یه حرفی برا گفتن داشته باشی. از یکطرف بیای بگی ماشه اصلاااااااا هم درد نداره از اونورم از ترس ماشه شبها خوابت نره"
"459406572,2025-09-23T09:59:26Z,1404/07/01 13:29,کهن دیار آریایی,m1526,twit,#شاخص_بورس صندوق های طلا و سرمایه گذاری مثل قارچ هر سال دارن بیشتر و بیشتر میشن..صندوق هایی که هیچگونه پشتوانه فیزیکی ندارن.این همه بانک و مؤسسه که تشکیل میدادن و بعد از یه مدت فلنگ رو میبستن رو دیدیم نمونه اش بانک آریا و کوثرو ثامن و...آیا اونهایی که توی اینا سرمایه گذاری کرده بودن به پولشون رسیدن؟! به نظر من سرنوشت این صندوق هایی که الان اینجوری بی درو پیکر تشکیل شدن هم به فرجام همونها دچار خواهد شد..صندوق عیار و توان و زرگر و....اینا واقعا پشتوانه شون چیه؟چه معلون که گردآورندش فردا گازشو نگیره و الفرار..کاش بیشتر فکر کنیم.."
"459406569,2025-09-23T09:59:05Z,1404/07/01 13:29,R.H,rezy5741pr,twit,#دی سهامدار با این همه مدت زمان و اتلاف آن که همراه بوده    با کاهش روز به روز وهرچه بیشتر سرمایه و دارایی در طی این پنج سال\nو درست شدنی هم در کار نبوده و  وضعیت با توجه به حرام کردن واز بین بردن زمان و عمر وسرمایه سهامدار توسط تصمیم گیرندگانی مثل برات کریمی وهئیت مدیره بانک دی  وحقوقی بانک و عوامل بانک دی فقط  یک ماشین و یا یک کامیون خاک رس و یک کامیون تانکر آب سهامداران گل درست کنند بزن سر در شعبه مرکزی بانک دی خیابان ساعی و در آن را گل بگیرند و نگذارند با ادامه فعالیت زیان انباشته ببار بیاورند و موجبات هر چه بیشتر ضرر وزیا سهامدار را  فراهم کنند"
"459406559,2025-09-23T09:58:47Z,1404/07/01 13:28,A.rh,a135404,twit,#خپارس مث سال ۹۹سوختیم  دیگه امیدی به این بازار و این ا ش غال و مدیریر عامل این آش غالدونی نیست"
"459406555,2025-09-23T09:58:38Z,1404/07/01 13:28,ماندانا,mehrban1212,quote,مارا به رخت و چوب شبانی فریفته اند.این گرگ سالهاست که باگله آشناست.  آن پارسا که ده خردوملک رهزن است.آن پادشاه که مال رعیت خورد گداست ما هم یه روز به امید بهشتی که پادشاه بهمون وعده داد اومدیم تو بورس ولی مالمون رو خوردند."
